City Code,Name,State,Year,Total Population,Attended Population (water),Water Length,Water Volume Produced,Water Volume Consumed,Attended Population (sewer),Sewer Length,Sewer Volume,Percent Served,Served Population
350540,Barra do Turvo,SP,2018,7687,3272.0,28.41,209.02,162.28,2423.0,17.35,140.5,0.4256537010537271,3272.0
350540,Barra do Turvo,SP,2017,7781,3286.0,28.41,204.94,164.88,2404.0,17.35,142.49,0.42231075697211157,3286.0
350540,Barra do Turvo,SP,2016,7804,3258.0,28.41,220.64,160.88,2412.0,17.34,140.87,0.4174782162993337,3258.0
350540,Barra do Turvo,SP,2015,7828,3220.0,28.41,228.81,162.74,2393.0,17.34,118.82,0.4113438937148697,3220.0
350540,Barra do Turvo,SP,2014,7853,3225.0,28.41,239.43,171.13,2534.0,17.1,122.1,0.41067108111549727,3225.0
350540,Barra do Turvo,SP,2013,7878,3354.0,28.41,236.61,168.31,2347.0,16.85,96.15,0.42574257425742573,3354.0
350540,Barra do Turvo,SP,2012,7672,3266.0,26.67,230.53,165.69,2286.0,15.18,93.58,0.42570385818561,3266.0
350540,Barra do Turvo,SP,2011,7700,3174.0,26.67,222.68,160.75,2187.0,15.19,89.48,0.4122077922077922,3174.0
350540,Barra do Turvo,SP,2010,7729,3142.0,26.66,226.1,154.6,2205.0,15.18,86.1,0.4065208953292793,3142.0
350540,Barra do Turvo,SP,2009,7699,3442.0,26.66,211.85,147.84,2417.0,15.18,82.06,0.44707104818807636,3442.0
350540,Barra do Turvo,SP,2008,7744,3385.0,26.66,207.64,135.13,2359.0,15.18,75.07,0.4371126033057851,3385.0
350540,Barra do Turvo,SP,2007,7620,3344.0,26.66,213.14,134.29,2339.0,15.18,74.86,0.4388451443569554,3344.0
350540,Barra do Turvo,SP,2006,8835,3318.0,26.66,225.41,136.04,2298.0,15.18,75.79,0.3755517826825127,3318.0
350550,Barretos,SP,2020,122833,122833.0,700.04,11307.7,8932.11,122833.0,701.49,7145.69,1.0,122833.0
350550,Barretos,SP,2019,122098,122098.0,700.0,9972.26,7778.36,122098.0,650.0,6781.11,1.0,122098.0
350550,Barretos,SP,2018,121344,121344.0,680.0,9972.26,5795.68,121344.0,620.0,5766.85,1.0,121344.0
350550,Barretos,SP,2017,120638,116963.0,604.0,11925.42,6502.51,120638.0,602.95,6502.51,0.9695369618196588,116963.0
350550,Barretos,SP,2016,119948,116294.0,598.0,11714.16,8376.53,116294.0,595.2,8376.53,0.9695367992796878,116294.0
350550,Barretos,SP,2015,119243,112927.0,580.0,12153.0,8512.23,112345.0,577.3,8512.23,0.947032530211417,112927.0
350550,Barretos,SP,2014,118521,112345.0,572.0,13518.48,9049.76,112345.0,569.7,9049.75,0.9478910910302816,112345.0
350550,Barretos,SP,2013,117779,110900.0,561.0,12761.16,8889.73,110615.0,559.7,8889.73,0.9415940023263909,110900.0
350550,Barretos,SP,2012,113338,109915.0,543.0,12471.1,8989.69,109430.0,541.0,8989.69,0.9697983024228414,109915.0
350550,Barretos,SP,2011,112730,109706.0,519.0,12179.0,8704.64,109140.0,517.0,8704.64,0.973174842544132,109706.0
350550,Barretos,SP,2010,112101,109706.0,514.0,10538.0,8787.0,109140.0,510.0,8430.0,0.9786353377757558,109706.0
350550,Barretos,SP,2009,113618,109913.0,500.0,10091.0,8343.0,108600.0,499.0,8072.0,0.9673907303420233,109913.0
350550,Barretos,SP,2008,112804,108913.0,500.0,10744.05,8272.92,108150.0,499.0,6618.34,0.9655065423211943,108913.0
350550,Barretos,SP,2007,107988,104263.0,488.0,10617.0,8167.0,103950.0,488.0,6533.6,0.9655054265288736,104263.0
350550,Barretos,SP,2006,110195,104828.0,481.0,9898.1,7760.8,104513.0,460.3,6208.6,0.95129543082717,104828.0
350550,Barretos,SP,2005,109238,103960.0,480.0,10679.9,7527.0,103232.0,456.0,6021.6,0.9516834801076548,103960.0
350560,Barrinha,SP,2020,33180,32812.0,86.97,4483.4,3586.72,32812.0,86.97,2861.31,0.9889089813140446,32812.0
350560,Barrinha,SP,2019,32812,32448.0,80.1,4066.89,3253.51,32448.0,80.1,2599.56,0.9889064976228209,32448.0
350560,Barrinha,SP,2018,32434,32074.0,80.1,4066.89,3253.51,32074.0,80.1,2599.56,0.9889005364740704,32074.0
350560,Barrinha,SP,2017,31921,31567.0,77.8,3529.08,2837.29,31567.0,77.8,2255.81,0.9889101218633501,31567.0
350560,Barrinha,SP,2016,31579,31229.0,76.8,3529.08,2837.29,31229.0,76.8,2255.81,0.9889166851388581,31229.0
350560,Barrinha,SP,2015,31230,30112.0,76.8,3529.08,2837.29,30112.0,76.8,2255.81,0.9642010886967659,30112.0
350560,Barrinha,SP,2014,30873,29768.0,76.8,3529.08,2837.29,29768.0,76.8,2255.81,0.96420820781913,29768.0
350560,Barrinha,SP,2013,30506,29144.0,76.8,3458.93,2767.14,29144.0,76.8,2213.72,0.9553530453025634,29144.0
350560,Barrinha,SP,2012,29144,28821.0,69.0,3129.83,2325.58,28821.0,69.0,1703.86,0.9889171012901455,28821.0
350560,Barrinha,SP,2008,26915,26915.0,76.0,3456.0,3456.0,29915.0,78.0,2420.0,1.0,26915.0
350570,Barueri,SP,2020,276982,276982.0,760.45,599.71,20074.0,257316.0,449.09,12929.27,1.0,276982.0
350570,Barueri,SP,2019,274182,274182.0,747.72,574.75,19163.92,245941.0,428.62,12168.16,1.0,274182.0
350570,Barueri,SP,2018,271306,271306.0,732.18,548.09,18315.73,243361.0,406.25,11467.54,1.0,271306.0
350570,Barueri,SP,2017,267534,267534.0,728.9,567.5,17740.87,266351.0,398.84,10824.63,1.0,267534.0
350570,Barueri,SP,2016,264935,264935.0,745.85,557.19,16896.02,247713.0,407.82,9964.92,1.0,264935.0
350570,Barueri,SP,2015,262275,262275.0,730.86,605.26,15769.99,230545.0,390.79,9033.68,1.0,262275.0
350570,Barueri,SP,2014,259555,228745.0,718.71,2393.81,18003.14,228745.0,386.61,9997.66,0.8812968349675406,228745.0
350580,Bastos,SP,2020,20953,18972.0,76.58,1456.23,1204.2,18931.0,81.97,1181.73,0.9054550661003198,18972.0
350580,Bastos,SP,2019,20953,18795.0,76.58,1393.77,1186.47,18758.0,81.94,1166.67,0.8970075884121606,18795.0
350580,Bastos,SP,2018,20954,18729.0,74.21,1326.3,1170.25,18688.0,79.99,1149.51,0.8938150233845567,18729.0
350580,Bastos,SP,2017,21073,18520.0,72.79,1300.43,1127.47,18480.0,79.61,1114.13,0.8788497129027666,18520.0
350580,Bastos,SP,2016,21070,18448.0,72.78,1230.16,1094.37,18401.0,79.61,1094.37,0.8755576649264357,18448.0
350580,Bastos,SP,2015,21067,18375.0,72.78,1202.02,1071.88,18329.0,79.61,899.79,0.8722172117529786,18375.0
350580,Bastos,SP,2014,21064,18135.0,72.67,1286.77,1126.9,18113.0,79.61,943.5,0.8609475883023168,18135.0
350580,Bastos,SP,2013,21061,18563.0,72.67,1287.91,1073.33,18508.0,79.59,855.27,0.8813921466217178,18563.0
350580,Bastos,SP,2012,20424,18002.0,72.61,1246.12,1034.84,17949.0,79.52,822.9,0.8814140227183705,18002.0
350580,Bastos,SP,2011,20435,18012.0,72.61,1227.05,990.8,17959.0,79.53,789.23,0.8814289209689259,18012.0
350580,Bastos,SP,2010,20445,17868.0,72.41,1255.0,1019.4,17805.0,79.01,810.9,0.8739545121056493,17868.0
350580,Bastos,SP,2009,21380,18047.0,71.5,1259.0,946.17,17951.0,77.87,751.69,0.8441066417212348,18047.0
350580,Bastos,SP,2008,21323,17563.0,71.5,1236.64,944.0,17446.0,77.87,749.91,0.823664587534587,17563.0
350580,Bastos,SP,2007,20613,17637.0,71.47,1223.13,945.94,17565.0,77.82,751.38,0.8556250909620142,17637.0
350580,Bastos,SP,2006,21676,17671.0,70.36,1235.85,944.68,17611.0,70.58,749.79,0.8152334379036723,17671.0
350580,Bastos,SP,2005,21510,17644.0,67.97,1290.75,955.82,17580.0,68.52,759.46,0.8202696420269642,17644.0
350590,Batatais,SP,2020,62980,55697.0,300.0,9412.0,8300.0,55541.0,280.0,6678.93,0.884360114322007,55697.0
350590,Batatais,SP,2019,62508,55279.0,300.0,9800.0,8300.0,55000.0,280.0,6640.0,0.8843508030972036,55279.0
350590,Batatais,SP,2018,62024,54851.0,251.0,7790.0,6350.0,54302.0,232.0,4959.0,0.884351218883013,54851.0
350590,Batatais,SP,2016,61040,53981.0,263.0,7790.0,6316.0,53981.0,232.0,4880.0,0.8843545216251638,53981.0
350590,Batatais,SP,2015,60589,52755.0,251.0,7790.0,6316.0,52755.0,228.0,4880.0,0.8707026027826833,52755.0
350590,Batatais,SP,2014,60128,52755.0,246.0,7558.0,6091.0,52755.0,226.0,4730.0,0.8773782597126131,52755.0
350590,Batatais,SP,2013,59654,52755.0,245.0,7554.0,5900.0,52755.0,225.0,4720.0,0.884349750226305,52755.0
350590,Batatais,SP,2012,57286,49945.0,245.0,7554.0,5900.0,49945.0,225.0,4720.0,0.8718535069650526,49945.0
350590,Batatais,SP,2011,56888,49945.0,245.0,7554.0,5900.0,49945.0,223.0,4720.0,0.8779531711432991,49945.0
350590,Batatais,SP,2010,56476,49945.0,242.0,7554.0,5900.0,49945.0,220.0,4720.0,0.8843579573624194,49945.0
350590,Batatais,SP,2008,56022,50564.0,236.0,6900.0,4682.0,50564.0,212.0,2341.0,0.9025739887901182,50564.0
350590,Batatais,SP,2007,53525,49391.0,236.0,6900.0,4580.0,49391.0,212.0,2290.0,0.9227650630546473,49391.0
350600,Bauru,SP,2020,379297,379297.0,1726.6,47419.47,24081.81,379297.0,1435.71,19268.0,1.0,379297.0
350600,Bauru,SP,2019,376818,370329.0,1704.12,44987.68,24073.5,365734.0,1421.12,18451.0,0.9827794850564463,370329.0
350600,Bauru,SP,2018,374272,367828.0,1682.4,45848.0,30293.56,363264.0,1407.2,19573.33,0.982782575239398,367828.0
350600,Bauru,SP,2017,371690,364973.0,1670.36,45286.4,23681.51,361188.0,1405.09,18641.16,0.9819284887944255,364973.0
350600,Bauru,SP,2016,369368,362826.0,1664.7,45837.42,22219.45,358831.0,1536.18,17896.12,0.9822886660457864,362826.0
350600,Bauru,SP,2015,366992,360492.0,1745.08,44045.52,21876.8,356523.0,1378.73,22832.85,0.982288442254872,360492.0
350600,Bauru,SP,2014,364562,355527.0,1733.87,43638.31,24059.69,341162.0,1376.16,21162.93,0.9752168355451198,355527.0
350600,Bauru,SP,2013,362062,353113.0,4432.6,43662.42,23514.36,338846.0,2543.0,21162.93,0.975283238782308,353113.0
350600,Bauru,SP,2012,348146,342323.0,1586.0,45098.72,21552.74,335476.0,1480.0,18504.11,0.9832742585007439,342323.0
350600,Bauru,SP,2011,346077,343973.0,1643.0,40256.0,22343.0,335142.0,1626.0,17874.0,0.9939204281128188,343973.0
350600,Bauru,SP,2010,343937,338184.0,1625.0,39343.0,22603.0,333514.0,1620.0,18082.0,0.983273099433908,338184.0
350600,Bauru,SP,2009,359429,353036.0,1606.0,34504.0,21741.0,344947.0,1604.0,17393.0,0.9822134552303793,353036.0
350600,Bauru,SP,2008,355675,349293.0,1593.0,36918.0,22999.0,341998.0,1592.0,18399.0,0.9820566528431854,349293.0
350600,Bauru,SP,2007,347601,346690.0,1570.0,37608.0,21225.0,336800.0,1584.0,18041.0,0.9973791790012112,346690.0
350600,Bauru,SP,2006,356680,356680.0,1561.0,37974.0,21411.0,350480.0,1567.0,18199.0,1.0,356680.0
350600,Bauru,SP,2005,350492,345092.0,1540.0,36272.0,22789.6,331217.0,1563.0,18051.0,0.9845930862901293,345092.0
350610,Bebedouro,SP,2020,77555,77555.0,731.0,9206.91,5662.25,77555.0,729.0,4147.36,1.0,77555.0
350610,Bebedouro,SP,2019,77496,77496.0,731.0,10662.92,7101.75,77496.0,729.0,4617.3,1.0,77496.0
350610,Bebedouro,SP,2018,77436,77436.0,716.0,10782.28,8625.24,77436.0,716.0,4608.0,1.0,77436.0
350610,Bebedouro,SP,2017,77761,77761.0,716.0,11624.92,7206.18,77761.0,716.0,7206.18,1.0,77761.0
350610,Bebedouro,SP,2016,77695,77695.0,716.0,9835.06,5488.45,77695.0,716.0,5488.45,1.0,77695.0
350610,Bebedouro,SP,2015,77627,77545.0,705.0,10655.17,5493.85,77545.0,705.0,5493.85,0.9989436665077872,77545.0
350610,Bebedouro,SP,2014,77558,77387.0,680.0,9478.54,5771.31,77387.0,680.0,5771.39,0.9977951984321412,77387.0
350610,Bebedouro,SP,2013,77487,77387.0,650.0,11991.86,6005.51,77387.0,600.0,6005.51,0.9987094609418354,77387.0
350610,Bebedouro,SP,2012,75069,75069.0,521.2,11707.0,5787.19,75069.0,477.9,5787.19,1.0,75069.0
350610,Bebedouro,SP,2011,75052,75052.0,521.2,11323.27,5471.24,75052.0,477.9,5471.24,1.0,75052.0
350610,Bebedouro,SP,2010,75035,75030.0,507.0,11101.25,5251.57,75030.0,467.0,4463.35,0.9999333644299327,75030.0
350610,Bebedouro,SP,2009,77630,75030.0,503.0,10275.0,5003.0,75030.0,463.0,4280.0,0.9665077933788484,75030.0
350610,Bebedouro,SP,2008,77430,74000.0,500.0,10083.58,5167.0,74000.0,460.0,4133.6,0.9557019243187395,74000.0
350610,Bebedouro,SP,2006,80027,75100.0,418.1,11864.9,6130.6,75100.0,409.8,7500.0,0.9384332787684156,75100.0
350610,Bebedouro,SP,2005,79233,74095.0,417.0,11850.5,6117.3,74095.0,408.0,7056.0,0.9351532820920576,74095.0
350620,Bento de Abreu,SP,2020,3005,2813.0,15.09,202.15,168.31,2801.0,16.04,168.31,0.9361064891846922,2813.0
350620,Bento de Abreu,SP,2019,2980,2793.0,13.07,197.52,158.69,2781.0,16.04,158.69,0.937248322147651,2793.0
350620,Bento de Abreu,SP,2018,2955,2743.0,13.07,205.16,152.5,2735.0,16.04,152.05,0.9282571912013536,2743.0
350620,Bento de Abreu,SP,2017,2925,2726.0,13.07,192.33,151.06,2714.0,16.04,151.06,0.931965811965812,2726.0
350620,Bento de Abreu,SP,2016,2902,2679.0,13.06,178.87,145.22,2668.0,16.03,145.22,0.9231564438318401,2679.0
350620,Bento de Abreu,SP,2015,2879,2711.0,13.06,169.15,144.66,2697.0,16.03,123.57,0.9416464050017367,2711.0
350620,Bento de Abreu,SP,2014,2855,2617.0,12.29,197.28,158.44,2614.0,15.28,134.34,0.9166374781085814,2617.0
350620,Bento de Abreu,SP,2013,2831,2652.0,12.29,189.38,157.51,2627.0,15.28,124.93,0.9367714588484635,2652.0
350620,Bento de Abreu,SP,2012,2717,2545.0,12.3,193.03,152.94,2521.0,15.28,120.37,0.9366948840633051,2545.0
350620,Bento de Abreu,SP,2011,2696,2525.0,11.53,196.58,145.05,2501.0,15.29,112.8,0.9365727002967359,2525.0
350620,Bento de Abreu,SP,2010,2674,2506.0,11.44,196.8,147.1,2497.0,15.28,114.2,0.93717277486911,2506.0
350620,Bento de Abreu,SP,2009,2982,2345.0,11.34,182.56,136.0,2336.0,15.21,106.42,0.7863849765258216,2345.0
350620,Bento de Abreu,SP,2008,2929,2369.0,11.34,189.35,139.65,2363.0,15.21,108.48,0.8088084670536019,2369.0
350620,Bento de Abreu,SP,2007,2740,2382.0,10.57,167.22,140.34,2376.0,13.84,109.71,0.8693430656934307,2382.0
350620,Bento de Abreu,SP,2005,2392,2183.0,9.7,161.53,123.85,2174.0,13.23,95.88,0.9126254180602007,2183.0
350630,Bernardino de Campos,SP,2020,11158,10607.0,46.59,768.26,601.84,10484.0,67.31,601.84,0.9506183903925435,10607.0
350630,Bernardino de Campos,SP,2019,11148,10350.0,46.59,851.26,585.94,10238.0,67.31,585.94,0.9284176533907428,10350.0
350630,Bernardino de Campos,SP,2018,11137,10252.0,49.73,766.81,569.99,10143.0,44.34,569.99,0.9205351530932926,10252.0
350630,Bernardino de Campos,SP,2017,11180,10174.0,49.73,724.03,568.42,10043.0,44.34,568.42,0.9100178890876566,10174.0
350630,Bernardino de Campos,SP,2016,11169,10012.0,49.72,705.71,560.19,9870.0,44.33,560.19,0.8964097054346853,10012.0
350630,Bernardino de Campos,SP,2015,11157,9988.0,49.72,696.75,554.66,9770.0,44.33,486.99,0.8952227301245854,9988.0
350630,Bernardino de Campos,SP,2014,11146,9991.0,49.72,695.08,595.84,9955.0,44.33,521.92,0.8963753813027094,9991.0
350630,Bernardino de Campos,SP,2013,11133,10013.0,49.72,685.8,579.55,9821.0,44.33,467.29,0.8993981855744184,10013.0
350630,Bernardino de Campos,SP,2012,10784,9699.0,49.73,740.9,569.8,9513.0,44.33,457.1,0.8993879821958457,9699.0
350630,Bernardino de Campos,SP,2011,10780,9465.0,49.73,971.39,565.51,9283.0,44.34,464.05,0.8780148423005566,9465.0
350630,Bernardino de Campos,SP,2010,10775,9425.0,47.56,751.1,540.4,9311.0,42.69,444.5,0.8747099767981439,9425.0
350630,Bernardino de Campos,SP,2009,10776,9663.0,47.56,890.71,516.6,9551.0,42.69,421.03,0.8967149220489977,9663.0
350630,Bernardino de Campos,SP,2008,10780,9643.0,47.52,911.75,517.29,9536.0,42.54,420.51,0.8945269016697588,9643.0
350630,Bernardino de Campos,SP,2007,10487,9680.0,47.52,907.74,520.81,9572.0,42.54,415.52,0.9230475827214647,9680.0
350630,Bernardino de Campos,SP,2006,11216,9659.0,47.49,914.6,506.59,9535.0,42.53,408.23,0.8611804564907275,9659.0
350630,Bernardino de Campos,SP,2005,11140,9664.0,47.45,789.63,491.78,9548.0,42.52,394.74,0.8675044883303411,9664.0
350635,Bertioga,SP,2020,64723,57150.0,359.04,9880.15,4839.2,38251.0,251.84,3019.47,0.8829936807626346,57150.0
350635,Bertioga,SP,2019,63249,46341.0,357.62,10069.71,4571.76,31707.0,244.95,2762.79,0.7326756154247498,46341.0
350635,Bertioga,SP,2018,61736,45162.0,356.57,10100.26,4486.77,30949.0,231.88,2606.5,0.7315342749773228,45162.0
350635,Bertioga,SP,2017,59297,43968.0,327.12,9826.63,4436.77,29726.0,223.31,2468.86,0.7414877649796786,43968.0
350635,Bertioga,SP,2016,57942,43127.0,323.08,9396.88,4219.84,29250.0,220.48,2320.14,0.7443132787960374,43127.0
350635,Bertioga,SP,2015,56555,32512.0,290.87,8545.31,4082.53,28383.0,132.41,1869.13,0.5748740164441694,32512.0
350635,Bertioga,SP,2014,55138,50116.0,282.34,9604.6,4172.55,23735.0,131.43,1752.68,0.9089194384997642,50116.0
350635,Bertioga,SP,2013,53679,48789.0,274.07,9328.27,3980.51,23106.0,129.57,1212.68,0.908902922930755,48789.0
350635,Bertioga,SP,2012,50304,45736.0,267.52,8576.53,3949.41,21654.0,129.37,1149.76,0.9091921119592875,45736.0
350635,Bertioga,SP,2011,48997,44549.0,266.18,7867.39,3727.19,21092.0,129.13,1029.34,0.909218931771333,44549.0
350635,Bertioga,SP,2010,47645,43991.0,258.02,7141.1,3753.9,19971.0,125.97,801.6,0.9233077972504985,43991.0
350640,Bilac,SP,2020,8117,7837.0,30.0,580.0,430.0,7837.0,30.0,430.0,0.965504496735247,7837.0
350640,Bilac,SP,2019,8034,8034.0,30.0,560.0,520.0,7837.0,30.0,450.0,1.0,8034.0
350640,Bilac,SP,2018,7949,7837.0,26.0,550.0,510.0,7837.0,26.0,450.0,0.9859101773808027,7837.0
350640,Bilac,SP,2017,7837,7837.0,26.0,550.0,510.0,7837.0,26.0,450.0,1.0,7837.0
350640,Bilac,SP,2016,7761,7602.0,26.0,550.0,510.0,7650.0,26.0,450.0,0.9795129493621956,7602.0
350640,Bilac,SP,2015,7682,7500.0,26.0,550.0,510.0,7650.0,26.0,432.0,0.9763082530590992,7500.0
350640,Bilac,SP,2014,7602,7602.0,26.0,510.0,510.0,7602.0,26.0,432.0,1.0,7602.0
350640,Bilac,SP,2013,7519,7052.0,26.0,568.0,511.0,7052.0,26.0,420.0,0.9378906769517223,7052.0
350640,Bilac,SP,2012,7193,7193.0,26.0,568.0,511.0,7193.0,26.0,415.0,1.0,7193.0
350650,Birigui,SP,2020,124883,124883.0,472.0,14401.95,11913.53,124883.0,462.0,11760.0,1.0,124883.0
350650,Birigui,SP,2019,123638,123638.0,470.5,13716.15,11346.22,123638.0,459.5,11200.0,1.0,123638.0
350650,Birigui,SP,2018,122359,122359.0,455.3,13569.41,11259.54,122359.0,445.7,11115.0,1.0,122359.0
350650,Birigui,SP,2017,120692,120692.0,450.2,13202.99,11062.39,120692.0,440.7,10978.71,1.0,120692.0
350650,Birigui,SP,2016,119536,119536.0,449.1,7037.95,10942.14,119536.0,439.5,10852.5,1.0,119536.0
350650,Birigui,SP,2015,118352,118352.0,440.2,6759.14,9932.72,118352.0,432.6,9884.02,1.0,118352.0
350650,Birigui,SP,2014,117143,117143.0,436.2,6668.93,9915.73,117143.0,428.6,9871.03,1.0,117143.0
350650,Birigui,SP,2013,115898,112840.0,435.1,14083.66,9823.49,112443.0,428.1,9607.49,0.9736147301937911,112840.0
350650,Birigui,SP,2012,110907,108011.0,433.15,14022.07,9824.27,107601.0,426.1,9608.13,0.9738880323153634,108011.0
350650,Birigui,SP,2011,109836,106994.0,429.12,13353.1,9264.79,106562.0,422.61,9051.75,0.9741250591791398,106994.0
350650,Birigui,SP,2010,108728,105811.0,428.02,12662.0,8262.89,105487.0,421.39,8056.31,0.9731715841365609,105811.0
350650,Birigui,SP,2009,110911,108075.0,418.0,12046.0,7865.0,107797.0,413.0,7673.0,0.9744299483369548,108075.0
350650,Birigui,SP,2008,109451,106651.0,414.8,12889.27,7733.03,105200.0,409.75,7586.11,0.9744177759910828,106651.0
350650,Birigui,SP,2006,108472,106052.0,413.9,12432.3,8075.6,103725.0,409.3,7914.1,0.9776900951397596,106052.0
350650,Birigui,SP,2005,106313,103390.0,413.2,12795.4,8177.6,101136.0,408.1,7523.4,0.9725057142588395,103390.0
350660,Biritiba-Mirim,SP,2020,32936,18504.0,142.46,1288.72,891.67,16236.0,71.06,618.28,0.5618168569346612,18504.0
350660,Biritiba-Mirim,SP,2019,32598,18049.0,133.36,1236.41,848.26,15851.0,71.01,590.21,0.5536842751089024,18049.0
350660,Biritiba-Mirim,SP,2018,32251,17849.0,132.24,1227.61,818.22,15624.0,70.7,568.56,0.5534402034045456,17849.0
350660,Biritiba-Mirim,SP,2017,31793,17620.0,132.21,1174.61,807.28,15422.0,70.51,555.64,0.554210046236593,17620.0
350660,Biritiba-Mirim,SP,2016,31479,17519.0,142.74,1130.97,782.74,14978.0,70.03,532.85,0.5565297499920582,17519.0
350660,Biritiba-Mirim,SP,2015,31158,17263.0,139.78,1126.14,745.55,14791.0,69.95,506.88,0.5540471147056936,17263.0
350660,Biritiba-Mirim,SP,2014,30830,17464.0,128.02,1206.23,840.96,16196.0,69.53,564.82,0.5664612390528706,17464.0
350660,Biritiba-Mirim,SP,2013,30492,17272.0,127.34,1112.38,847.96,14664.0,69.52,565.75,0.5664436573527483,17272.0
350660,Biritiba-Mirim,SP,2012,29168,16522.0,125.19,1265.19,830.89,14027.0,59.26,558.52,0.5664426769061985,16522.0
350660,Biritiba-Mirim,SP,2011,28877,16355.0,119.6,1170.72,775.99,13887.0,58.6,523.03,0.5663676974754995,16355.0
350660,Biritiba-Mirim,SP,2010,28575,16024.0,118.6,1095.5,757.2,13583.0,57.9,511.5,0.5607699037620297,16024.0
350660,Biritiba-Mirim,SP,2009,29650,15934.0,118.1,1049.63,720.86,13572.0,57.69,484.62,0.5374030354131535,15934.0
350660,Biritiba-Mirim,SP,2008,29208,15680.0,114.21,1001.35,710.22,13221.0,55.63,477.8,0.536839222130923,15680.0
350660,Biritiba-Mirim,SP,2007,27483,16027.0,90.74,1104.75,694.49,13545.0,55.58,457.7,0.5831604992176982,16027.0
350660,Biritiba-Mirim,SP,2006,29694,15549.0,90.72,1121.94,641.15,12838.0,54.11,406.22,0.5236411396241665,15549.0
350660,Biritiba-Mirim,SP,2005,28926,15251.0,75.69,1062.8,604.74,11658.0,41.7,335.7,0.527241927677522,15251.0
350670,Boa Esperança do Sul,SP,2016,14638,14638.0,89.0,1095.0,975.54,14638.0,89.0,859.0,1.0,14638.0
350670,Boa Esperança do Sul,SP,2011,13728,13728.0,92.0,900.0,810.0,13728.0,85.0,592.0,1.0,13728.0
350670,Boa Esperança do Sul,SP,2010,13645,13645.0,92.0,888.0,720.0,13645.0,85.0,576.0,1.0,13645.0
350680,Bocaina,SP,2020,12452,12452.0,77.13,980.88,784.47,12085.0,62.26,768.41,1.0,12452.0
350680,Bocaina,SP,2019,12329,12329.0,87.74,1015.49,728.18,12294.0,56.95,721.52,1.0,12329.0
350680,Bocaina,SP,2018,12204,12204.0,84.82,984.28,698.48,12053.0,55.2,691.09,1.0,12204.0
350680,Bocaina,SP,2017,12040,12040.0,84.82,956.56,687.54,11731.0,55.2,680.28,1.0,12040.0
350680,Bocaina,SP,2016,11926,11926.0,84.82,965.34,704.99,11690.0,55.19,690.24,1.0,11926.0
350680,Bocaina,SP,2015,11810,11810.0,84.82,992.0,707.0,11656.0,55.19,563.35,1.0,11810.0
350680,Bocaina,SP,2014,11691,11657.0,78.61,1035.22,758.35,11460.0,52.08,596.85,0.9970917800017107,11657.0
350680,Bocaina,SP,2013,11568,11557.0,74.32,1015.38,725.72,11179.0,49.78,547.1,0.9990491009681881,11557.0
350680,Bocaina,SP,2012,11073,11073.0,74.32,1017.62,743.26,10894.0,49.77,556.73,1.0,11073.0
350680,Bocaina,SP,2011,10968,10968.0,66.93,1071.34,677.04,10790.0,45.56,507.79,1.0,10968.0
350680,Bocaina,SP,2010,10859,10859.0,66.11,1028.4,663.5,10574.0,44.86,496.7,1.0,10859.0
350680,Bocaina,SP,2009,11028,10010.0,57.35,986.52,619.66,9789.0,42.77,470.77,0.907689517591585,10010.0
350680,Bocaina,SP,2008,10889,9846.0,57.35,965.61,615.42,9638.0,42.77,467.57,0.9042152631095601,9846.0
350680,Bocaina,SP,2007,10299,9666.0,51.27,927.7,598.94,9481.0,40.81,454.09,0.9385377221089426,9666.0
350680,Bocaina,SP,2006,11059,9580.0,50.02,923.69,583.91,9240.0,40.22,441.42,0.866262772402568,9580.0
350680,Bocaina,SP,2005,10813,9430.0,50.02,923.86,560.25,9095.0,40.22,423.74,0.872098400073985,9430.0
350690,Bofete,SP,2020,11921,7082.0,39.36,490.05,415.04,6362.0,30.56,387.5,0.5940776780471437,7082.0
350690,Bofete,SP,2019,11730,6953.0,48.23,474.63,400.07,6276.0,31.46,369.9,0.5927536231884057,6953.0
350690,Bofete,SP,2018,11534,6859.0,45.62,493.39,388.6,6211.0,31.35,361.9,0.5946766082885382,6859.0
350690,Bofete,SP,2017,11236,6763.0,45.62,576.85,396.96,6118.0,31.35,366.69,0.6019045923816305,6763.0
350690,Bofete,SP,2016,11059,6785.0,45.62,565.91,383.51,6089.0,31.34,356.11,0.6135274437110046,6785.0
